quantile,subset,unit,N,lambda,Z_zero_skill,H0_skill,MoE_skill,gap
0.9,DS03,12,100,0.316227766016838,0,0.211599187168188,0.0889603257410241,-0.122638861427164
0.9,DS03,12,100,1,0,0.750513237250316,0.698474935680555,-0.0520383015697616
0.9,DS03,12,100,3.16227766016838,0,0.895383138454094,0.879172053197319,-0.0162110852567747
0.9,DS03,12,100,10,0,0.938418855205962,0.93187558587387,-0.00654326933209248
0.9,DS03,12,100,31.6227766016838,0,0.953494844588526,0.94724821208356,-0.00624663250496549
0.9,DS03,12,100,100,0,0.948651850654179,0.938423433395722,-0.0102284172584568
0.9,DS03,12,100,316.227766016838,0,0.878003209002536,0.868673369020023,-0.00932983998251347
0.9,DS03,12,100,1000,0,0.716031222387604,0.709156081287696,-0.00687514109990794
0.9,DS03,12,1000,0.001,0,-1.27652172142036,-0.992060053778875,0.284461667641488
0.9,DS03,12,1000,0.00316227766016838,0,-1.27199626608742,-0.992049608115051,0.279946657972364
0.9,DS03,12,1000,0.01,0,-1.26789435093493,-0.992016576796113,0.275877774138815
0.9,DS03,12,1000,0.0316227766016838,0,-1.20756885765699,-0.991912130297522,0.215656727359465
0.9,DS03,12,1000,0.1,0,-0.702497499749963,-0.802054722642253,-0.0995572228922894
0.9,DS03,12,1000,0.316227766016838,0,0.22182399710965,0.103074592892441,-0.118749404217209
0.9,DS03,12,1000,1,0,0.75495156363702,0.702690496083124,-0.0522610675538968
0.9,DS03,12,1000,3.16227766016838,0,0.89624802023913,0.880351085772313,-0.0158969344668171
0.9,DS03,12,1000,10,0,0.93850581449233,0.932052516579542,-0.00645329791278848
0.9,DS03,12,1000,31.6227766016838,0,0.95352967038042,0.947274813918151,-0.00625485646226953
0.9,DS03,12,1000,100,0,0.948653825533912,0.938420391196628,-0.0102334343372846
0.9,DS03,12,1000,316.227766016838,0,0.877973116858659,0.868649669239373,-0.00932344761928661
0.9,DS03,12,1000,1000,0,0.716038866326215,0.709159139115014,-0.00687972721120012
0.9,DS03,13,1,0.001,0,-0.181407103847717,0.161414562131889,0.342821665979606
0.9,DS03,13,1,0.00316227766016838,0,-0.181389605727033,0.161422877692513,0.342812483419546
0.9,DS03,13,1,0.01,0,-0.181334276212149,0.161449172137825,0.342783448349974
0.9,DS03,13,1,0.0316227766016838,0,-0.181159352924613,0.161532305815214,0.342691658739827
0.9,DS03,13,1,0.1,0,-0.180606636579047,0.161796383833666,0.342403020412714
0.9,DS03,13,1,0.316227766016838,0,-0.178863179437534,0.162630186092024,0.341493365529558
0.9,DS03,13,1,1,0,0.439993264624355,0.489230829995949,0.0492375653715941
0.9,DS03,13,1,3.16227766016838,0,0.856293848273916,0.864248467216342,0.00795461894242622
0.9,DS03,13,1,10,0,0.962862487469415,0.971098289723332,0.00823580225391662
0.9,DS03,13,1,31.6227766016838,0,0.986787705777133,0.983836493445326,-0.00295121233180762
0.9,DS03,13,1,100,0,0.971605872120832,0.954279923810418,-0.0173259483104135
0.9,DS03,13,1,316.227766016838,0,0.843214102228115,0.843425085198054,0.000210982969939377
0.9,DS03,13,1,1000,0,0.600536220461731,0.62052344518151,0.0199872247197788
0.9,DS03,13,10,0.001,0,-0.17819242378368,0.151581013373944,0.329773437157624
0.9,DS03,13,10,0.00316227766016838,0,-0.178183169695215,0.151585540659695,0.329768710354911
0.9,DS03,13,10,0.01,0,-0.178153906535546,0.151599856871119,0.329753763406665
0.9,DS03,13,10,0.0316227766016838,0,-0.178061376674264,0.151645125475224,0.329706502149488
0.9,DS03,13,10,0.1,0,-0.17776885528738,0.151788245062307,0.329557100349687
0.9,DS03,13,10,0.316227766016838,0,-0.176844658017985,0.152240506047281,0.329085164065266
0.9,DS03,13,10,1,0,0.534211127702649,0.459691184681045,-0.0745199430216038
0.9,DS03,13,10,3.16227766016838,0,0.907648258804932,0.906269781408673,-0.00137847739625874
0.9,DS03,13,10,10,0,0.966044370011838,0.981087058410116,0.0150426883982772
0.9,DS03,13,10,31.6227766016838,0,0.987107066059969,0.98884496520358,0.00173789914361189
0.9,DS03,13,10,100,0,0.975954834170329,0.961849581149723,-0.0141052530206066
0.9,DS03,13,10,316.227766016838,0,0.848302139383888,0.848535387406137,0.000233248022248556
0.9,DS03,13,10,1000,0,0.603237259096239,0.622597154662726,0.0193598955664877
0.9,DS03,13,100,0.001,0,-0.168992827324882,0.158500226558461,0.327493053883342
0.9,DS03,13,100,0.00316227766016838,0,-0.168983671463871,0.158504693402836,0.327488364866707
0.9,DS03,13,100,0.01,0,-0.168954718917981,0.15851881848565,0.327473537403631
0.9,DS03,13,100,0.0316227766016838,0,-0.168863171216646,0.158563482726038,0.327426653942684
0.9,DS03,13,100,0.1,0,-0.168573754821806,0.158704691527305,0.327278446349111
0.9,DS03,13,100,0.316227766016838,0,-0.167659367702615,0.159150913875541,0.326810281578157
0.9,DS03,13,100,1,0,0.577685185099174,0.500577354365084,-0.0771078307340899
0.9,DS03,13,100,3.16227766016838,0,0.90917727691751,0.909316063458426,0.000138786540915925
0.9,DS03,13,100,10,0,0.968551866898284,0.981474447187784,0.0129225802894996
0.9,DS03,13,100,31.6227766016838,0,0.987671624699056,0.987500386736747,-0.000171237962308779
0.9,DS03,13,100,100,0,0.97323812329809,0.95870295783036,-0.0145351654677299
0.9,DS03,13,100,316.227766016838,0,0.843635858471508,0.843946818043041,0.000310959571533598
0.9,DS03,13,100,1000,0,0.599696648557709,0.618951453836217,0.0192548052785086
0.9,DS03,13,1000,0.001,0,-0.168686960521379,0.158746396819637,0.327433357341016
0.9,DS03,13,1000,0.00316227766016838,0,-0.168677807584153,0.158750861033119,0.327428668617272
0.9,DS03,13,1000,0.01,0,-0.168648864283868,0.158764977796505,0.327413842080373
0.9,DS03,13,1000,0.0316227766016838,0,-0.168557345817554,0.158809615730381,0.327366961547935
0.9,DS03,13,1000,0.1,0,-0.168268021850456,0.158950741361466,0.327218763211922
0.9,DS03,13,1000,0.316227766016838,0,-0.167353926798534,0.159396700885448,0.326750627683983
0.9,DS03,13,1000,1,0,0.576861426609366,0.50023790239933,-0.0766235242100362
0.9,DS03,13,1000,3.16227766016838,0,0.909234909482895,0.907843102842635,-0.00139180664025984
0.9,DS03,13,1000,10,0,0.96869232868474,0.981430100821469,0.0127377721367284
0.9,DS03,13,1000,31.6227766016838,0,0.987729479364608,0.987474324870198,-0.000255154494410048
0.9,DS03,13,1000,100,0,0.973214167777624,0.958658443360934,-0.0145557244166907
0.9,DS03,13,1000,316.227766016838,0,0.843571098963304,0.843871414930583,0.00030031596727853
0.9,DS03,13,1000,1000,0,0.599633448872382,0.618889248341627,0.0192557994692452
0.9,DS03,14,1,0.001,0,0.0857250525085933,0.290325766060476,0.204600713551882
0.9,DS03,14,1,0.00316227766016838,0,0.0857347264277439,0.290332052214131,0.204597325786387
0.9,DS03,14,1,0.01,0,0.0857653170193345,0.290351930153683,0.204586613134348
0.9,DS03,14,1,0.0316227766016838,0,0.0858620426964342,0.290414783481185,0.20455274078475
0.9,DS03,14,1,0.1,0,0.0861678135015127,0.290613480805423,0.20444566730391
0.9,DS03,14,1,0.316227766016838,0,0.539064152442473,0.598837162140421,0.0597730096979481
0.9,DS03,14,1,1,0,0.940120622947458,0.944544542775403,0.00442391982794477
0.9,DS03,14,1,3.16227766016838,0,0.932958822884319,0.948380766065517,0.0154219431811984
0.9,DS03,14,1,10,0,0.892508219518968,0.910895323026737,0.0183871035077695
0.9,DS03,14,1,31.6227766016838,0,0.869764592777642,0.885314915695725,0.0155503229180831
0.9,DS03,14,1,100,0,0.856415856447626,0.866070506041376,0.00965464959375018
0.9,DS03,14,1,316.227766016838,0,0.796783823948251,0.803150646559345,0.00636682261109356
0.9,DS03,14,1,1000,0,0.662946825450885,0.665038164180709,0.00209133872982359
0.9,DS03,14,10,0.001,0,0.100157328921201,0.304833272289999,0.204675943368797
0.9,DS03,14,10,0.00316227766016838,0,0.100166865217334,0.304839351049324,0.20467248583199
0.9,DS03,14,10,0.01,0,0.100197020597272,0.304858573177364,0.204661552580092
0.9,DS03,14,10,0.0316227766016838,0,0.100292369919758,0.30491935291617,0.204626982996413
0.9,DS03,14,10,0.1,0,0.100593787366038,0.316813399278668,0.21621961191263
0.9,DS03,14,10,0.316227766016838,0,0.795299072699833,0.777601139215464,-0.0176979334843687
0.9,DS03,14,10,1,0,0.950013132540688,0.959754307673809,0.00974117513312112
0.9,DS03,14,10,3.16227766016838,0,0.918715867179886,0.930845257103804,0.0121293899239185
0.9,DS03,14,10,10,0,0.882665854563296,0.899086504497357,0.0164206499340617
0.9,DS03,14,10,31.6227766016838,0,0.867091226944281,0.881327152147614,0.0142359252033337
0.9,DS03,14,10,100,0,0.852622335662768,0.861972256719078,0.00934992105630972
0.9,DS03,14,10,316.227766016838,0,0.792042107214158,0.798175463183093,0.00613335596893549
0.9,DS03,14,10,1000,0,0.659475527071355,0.661493661435515,0.00201813436415987
0.9,DS03,14,100,0.001,0,0.0913719501404531,0.295759353028823,0.20438740288837
0.9,DS03,14,100,0.00316227766016838,0,0.0913816129821424,0.295765511776251,0.204383898794108
0.9,DS03,14,100,0.01,0,0.0914121685188067,0.295784986859486,0.204372818340679
0.9,DS03,14,100,0.0316227766016838,0,0.0915087830934737,0.295846566618899,0.204337783525425
0.9,DS03,14,100,0.1,0,0.0918142000740563,0.317329777217264,0.225515577143207
0.9,DS03,14,100,0.316227766016838,0,0.832024579577666,0.820022061250505,-0.0120025183271609
0.9,DS03,14,100,1,0,0.960695235245115,0.967599453943857,0.00690421869874203
0.9,DS03,14,100,3.16227766016838,0,0.920413088587381,0.933289519249011,0.01287643066163
0.9,DS03,14,100,10,0,0.880419274531462,0.897160048289164,0.0167407737577022
0.9,DS03,14,100,31.6227766016838,0,0.865860669986465,0.880442922175592,0.014582252189127
0.9,DS03,14,100,100,0,0.853176644455838,0.862720288091796,0.00954364363595839
0.9,DS03,14,100,316.227766016838,0,0.793888188860966,0.800084104139653,0.00619591527868757
0.9,DS03,14,100,1000,0,0.661333624723487,0.663446233270175,0.00211260854668804
0.9,DS03,14,1000,0.001,0,0.0911953616890476,0.295703638520113,0.204508276831065
0.9,DS03,14,1000,0.00316227766016838,0,0.0912050312546739,0.295709796609646,0.204504765354972
0.9,DS03,14,1000,0.01,0,0.091235608050886,0.295729269612526,0.20449366156164
0.9,DS03,14,1000,0.0316227766016838,0,0.0913322898199,0.295790842794181,0.204458552974281
0.9,DS03,14,1000,0.1,0,0.0916379189455871,0.317134475368825,0.225496556423238
0.9,DS03,14,1000,0.316227766016838,0,0.829445079157177,0.817806263463512,-0.0116388156936642
0.9,DS03,14,1000,1,0,0.960874470124931,0.968567872970983,0.00769340284605236
0.9,DS03,14,1000,3.16227766016838,0,0.919440165007727,0.932271561016425,0.0128313960086978
0.9,DS03,14,1000,10,0,0.879737960414969,0.896721488109492,0.0169835276945232
0.9,DS03,14,1000,31.6227766016838,0,0.865602195835378,0.880270697166364,0.0146685013309859
0.9,DS03,14,1000,100,0,0.853045082376608,0.862612348014073,0.00956726563746435
0.9,DS03,14,1000,316.227766016838,0,0.79377180563915,0.799981610412024,0.00620980477287436
0.9,DS03,14,1000,1000,0,0.661265986503944,0.663381435193983,0.00211544869003899
0.9,DS03,15,1,0.001,0,-0.933922971342005,-0.503220982553725,0.43070198878828
0.9,DS03,15,1,0.00316227766016838,0,-0.933908383482651,-0.503212672072015,0.430695711410636
0.9,DS03,15,1,0.01,0,-0.933862253990544,-0.503186392643546,0.430675861346998
0.9,DS03,15,1,0.0316227766016838,0,-0.933716393423251,-0.503103296015426,0.430613097407825
0.9,DS03,15,1,0.1,0,-0.863145283476872,-0.502840583605381,0.360304699871491
0.9,DS03,15,1,0.316227766016838,0,-0.0488533078885016,0.209385435497175,0.258238743385677
0.9,DS03,15,1,1,0,0.736156502765412,0.764157760553283,0.0280012577878712
0.9,DS03,15,1,3.16227766016838,0,0.903147043132964,0.912861131499184,0.00971408836622067
0.9,DS03,15,1,10,0,0.964219623552573,0.968589390318473,0.00436976676590095
0.9,DS03,15,1,31.6227766016838,0,0.983976356283773,0.983557152106322,-0.000419204177451116
0.9,DS03,15,1,100,0,0.979696693105303,0.971127131974974,-0.00856956113032992
0.9,DS03,15,1,316.227766016838,0,0.905096123995748,0.897993808150187,-0.00710231584556087
0.9,DS03,15,1,1000,0,0.732715952620937,0.730363418864811,-0.00235253375612632
0.9,DS03,15,10,0.001,0,-0.979982202355279,-0.536082421369298,0.443899780985981
0.9,DS03,15,10,0.00316227766016838,0,-0.979964355799901,-0.533420137008149,0.446544218791753
0.9,DS03,15,10,0.01,0,-0.979907922694707,-0.457151359997868,0.522756562696839
0.9,DS03,15,10,0.0316227766016838,0,-0.979729492123572,-0.290508063618172,0.6892214285054
0.9,DS03,15,10,0.1,0,-0.718198716564102,-0.136766446640968,0.581432269923134
0.9,DS03,15,10,0.316227766016838,0,0.258400843605672,0.334907951209134,0.0765071076034622
0.9,DS03,15,10,1,0,0.802395681572416,0.810025713208722,0.00763003163630649
0.9,DS03,15,10,3.16227766016838,0,0.934283144963565,0.936192377663045,0.00190923269948007
0.9,DS03,15,10,10,0,0.972876292452887,0.97830725653674,0.00543096408385335
0.9,DS03,15,10,31.6227766016838,0,0.986920961860308,0.988393833622816,0.00147287176250743
0.9,DS03,15,10,100,0,0.982275968805041,0.97516140699184,-0.0071145618132008
0.9,DS03,15,10,316.227766016838,0,0.907566070540454,0.901597785328768,-0.00596828521168513
0.9,DS03,15,10,1000,0,0.736729739742805,0.734500037545066,-0.00222970219773844
0.9,DS03,15,100,0.001,0,-0.969129656165615,-0.53061735179835,0.438512304367265
0.9,DS03,15,100,0.00316227766016838,0,-0.969109505142265,-0.530606094297143,0.438503410845121
0.9,DS03,15,100,0.01,0,-0.969045785584169,-0.530570496490899,0.438475289093269
0.9,DS03,15,100,0.0316227766016838,0,-0.968844322370186,-0.530457941724295,0.438386380645891
0.9,DS03,15,100,0.1,0,-0.968207596718233,-0.530102166030098,0.438105430688135
0.9,DS03,15,100,0.316227766016838,0,-0.00135268073794714,-0.00450072007828717,-0.00314803934034003
0.9,DS03,15,100,1,0,0.75868646465105,0.752149587669847,-0.00653687698120242
0.9,DS03,15,100,3.16227766016838,0,0.925700950208855,0.920912551589376,-0.00478839861947855
0.9,DS03,15,100,10,0,0.97620692663584,0.978959422470243,0.00275249583440307
0.9,DS03,15,100,31.6227766016838,0,0.989296321459726,0.989762280671704,0.000465959211977895
0.9,DS03,15,100,100,0,0.98327976076571,0.975701851278555,-0.00757790948715453
0.9,DS03,15,100,316.227766016838,0,0.907878281554068,0.901789802684239,-0.00608847886982877
0.9,DS03,15,100,1000,0,0.736426240119863,0.734172032320449,-0.00225420779941388
0.9,DS03,15,1000,0.001,0,-0.96763190755786,-0.529669265081772,0.437962642476088
0.9,DS03,15,1000,0.00316227766016838,0,-0.967611811020767,-0.529657988175627,0.43795382284514
0.9,DS03,15,1000,0.01,0,-0.96754826374629,-0.529622329010016,0.437925934736274
0.9,DS03,15,1000,0.0316227766016838,0,-0.967347345170465,-0.529509580252413,0.437837764918052
0.9,DS03,15,1000,0.1,0,-0.966712340112098,-0.52915319154828,0.437559148563818
0.9,DS03,15,1000,0.316227766016838,0,-0.012063404911743,-0.0142893417606493,-0.00222593684890637
0.9,DS03,15,1000,1,0,0.758375396904377,0.751931029962867,-0.00644436694151074
0.9,DS03,15,1000,3.16227766016838,0,0.927148676195741,0.921888203592435,-0.00526047260330642
0.9,DS03,15,1000,10,0,0.976396224187676,0.979151233188309,0.00275500900063297
0.9,DS03,15,1000,31.6227766016838,0,0.989348654718898,0.989719122667889,0.000370467948991315
0.9,DS03,15,1000,100,0,0.98322052795518,0.975593011446403,-0.00762751650877647
0.9,DS03,15,1000,316.227766016838,0,0.907749303320617,0.901641658542225,-0.00610764477839132
0.9,DS03,15,1000,1000,0,0.736297066735177,0.734030039784405,-0.0022670269507723
0.95,DS02,11,1,0.001,0,-1.36739513358861,-0.839970973357069,0.527424160231538
0.95,DS02,11,1,0.00316227766016838,0,-1.36737841341771,-0.839961701877196,0.527416711540518
0.95,DS02,11,1,0.01,0,-1.36732554109591,-0.839932383532485,0.527393157563425
0.95,DS02,11,1,0.0316227766016838,0,-1.3671583591434,-0.765683292042304,0.601475067101093
0.95,DS02,11,1,0.1,0,-1.09648881665898,-0.585657353479421,0.510831463179556
0.95,DS02,11,1,0.316227766016838,0,-0.36323774441954,-0.281173557557065,0.0820641868624759
0.95,DS02,11,1,1,0,0.574573396280781,0.504029658498023,-0.0705437377827584
0.95,DS02,11,1,3.16227766016838,0,0.813916600906956,0.81629849015918,0.00238188925222382
0.95,DS02,11,1,10,0,0.911736043822114,0.915373642305506,0.00363759848339185
0.95,DS02,11,1,31.6227766016838,0,0.947352885936363,0.949584555683705,0.00223166974734212
0.95,DS02,11,1,100,0,0.962078441264099,0.955753737382386,-0.00632470388171358
0.95,DS02,11,1,316.227766016838,0,0.91460326130302,0.905122864927441,-0.0094803963755794
0.95,DS02,11,1,1000,0,0.76878583948761,0.759165760638685,-0.00962007884892491
0.95,DS02,11,10,0.001,0,-1.29815131070024,-0.793590138246677,0.504561172453567
0.95,DS02,11,10,0.00316227766016838,0,-1.29813207671856,-0.793579275602562,0.504552801116001
0.95,DS02,11,10,0.01,0,-1.29807125621276,-0.793544926141499,0.504526330071259
0.95,DS02,11,10,0.0316227766016838,0,-1.29787895172911,-0.793436315963839,0.504442635765272
0.95,DS02,11,10,0.1,0,-1.29727109983735,-0.405422066362262,0.891849033475084
0.95,DS02,11,10,0.316227766016838,0,-0.136237811994418,0.0700710520883547,0.206308864082772
0.95,DS02,11,10,1,0,0.579227635555865,0.628801996269076,0.0495743607132111
0.95,DS02,11,10,3.16227766016838,0,0.839437634551075,0.847996093255878,0.00855845870480265
0.95,DS02,11,10,10,0,0.928569439725296,0.933407310022022,0.00483787029672555
0.95,DS02,11,10,31.6227766016838,0,0.954108170052533,0.955814844060432,0.00170667400789848
0.95,DS02,11,10,100,0,0.962545896961205,0.955760494907133,-0.00678540205407119
0.95,DS02,11,10,316.227766016838,0,0.912405103899476,0.90187159914002,-0.0105335047594552
0.95,DS02,11,10,1000,0,0.76484490606284,0.754682286430137,-0.0101626196327032
0.95,DS02,11,100,0.001,0,-1.30186035333498,-0.794945335810902,0.506915017524074
0.95,DS02,11,100,0.00316227766016838,0,-1.30184412185019,-0.794936297504473,0.506907824345719
0.95,DS02,11,100,0.01,0,-1.30179279488045,-0.794907716516488,0.506885078363958
0.95,DS02,11,100,0.0316227766016838,0,-1.30163049966905,-0.625917346862812,0.675713152806234
0.95,DS02,11,100,0.1,0,-1.20048411043064,-0.446087684177653,0.75439642625299
0.95,DS02,11,100,0.316227766016838,0,-0.194301747770712,0.0457573447347336,0.240059092505445
0.95,DS02,11,100,1,0,0.488171934923378,0.584186823266073,0.096014888342695
0.95,DS02,11,100,3.16227766016838,0,0.801382142694204,0.822030283480765,0.0206481407865609
0.95,DS02,11,100,10,0,0.916022892815201,0.92248086485587,0.00645797204066834
0.95,DS02,11,100,31.6227766016838,0,0.950755181212217,0.952394238348699,0.00163905713648183
0.95,DS02,11,100,100,0,0.961906051551155,0.955018611533204,-0.0068874400179505
0.95,DS02,11,100,316.227766016838,0,0.91217399895557,0.901572685139302,-0.0106013138162673
0.95,DS02,11,100,1000,0,0.764558747067425,0.754420505224402,-0.0101382418430229
0.95,DS02,11,1000,0.001,0,-1.3013129533829,-0.794572490821503,0.506740462561396
0.95,DS02,11,1000,0.00316227766016838,0,-1.30129672664832,-0.794563455235375,0.506733271412944
0.95,DS02,11,1000,0.01,0,-1.30124541469965,-0.794534882849546,0.506710531850101
0.95,DS02,11,1000,0.0316227766016838,0,-1.3010831669851,-0.652215441527171,0.648867725457932
0.95,DS02,11,1000,0.1,0,-1.19993692790555,-0.444652001211294,0.755284926694259
0.95,DS02,11,1000,0.316227766016838,0,-0.192950347528116,0.0467393353905496,0.239689682918666
0.95,DS02,11,1000,1,0,0.495711369753304,0.586629933852849,0.0909185640995446
0.95,DS02,11,1000,3.16227766016838,0,0.803705114233921,0.823587887556398,0.019882773322477
0.95,DS02,11,1000,10,0,0.916651628214239,0.922991784480079,0.00634015626584006
0.95,DS02,11,1000,31.6227766016838,0,0.950866003070645,0.952510335184207,0.00164433211356141
0.95,DS02,11,1000,100,0,0.961913735756209,0.955018489925232,-0.00689524583097645
0.95,DS02,11,1000,316.227766016838,0,0.912177106254038,0.901566865794909,-0.0106102404591286
0.95,DS02,11,1000,1000,0,0.764557646797088,0.75441004333276,-0.0101476034643273
0.95,DS02,14,1,0.001,0,0.0781403570991783,0.291693769173398,0.213553412074219
0.95,DS02,14,1,0.00316227766016838,0,0.0781503689955536,0.291700724022609,0.213550355027056
0.95,DS02,14,1,0.01,0,0.0781820282062596,0.291722716268044,0.213540688061785
0.95,DS02,14,1,0.0316227766016838,0,0.0782821315670813,0.291792252667196,0.213510121100115
0.95,DS02,14,1,0.1,0,0.0915557966069953,0.292012054235959,0.200456257628964
0.95,DS02,14,1,0.316227766016838,0,0.658955515657647,0.6602125393678,0.00125702371015302
0.95,DS02,14,1,1,0,0.907903207461535,0.923628986815088,0.0157257793535526
0.95,DS02,14,1,3.16227766016838,0,0.933838052896745,0.952800054313719,0.0189620014169745
0.95,DS02,14,1,10,0,0.905795516265542,0.927939156000697,0.0221436397351551
0.95,DS02,14,1,31.6227766016838,0,0.878271911152814,0.895844523484866,0.0175726123320524
0.95,DS02,14,1,100,0,0.857810227171498,0.869035277976231,0.0112250508047331
0.95,DS02,14,1,316.227766016838,0,0.796761125871246,0.803981359149715,0.00722023327846921
0.95,DS02,14,1,1000,0,0.6635950786371,0.666081791045882,0.00248671240878184
0.95,DS02,14,10,0.001,0,0.164042407729435,0.434166680173728,0.270124272444292
0.95,DS02,14,10,0.00316227766016838,0,0.165732117222464,0.471110224226646,0.305378107004182
0.95,DS02,14,10,0.01,0,0.169224684851943,0.478361302397594,0.309136617545651
0.95,DS02,14,10,0.0316227766016838,0,0.281604344461024,0.522364096910033,0.240759752449009
0.95,DS02,14,10,0.1,0,0.562263445080064,0.783618847933279,0.221355402853215
0.95,DS02,14,10,0.316227766016838,0,0.930044947828896,0.951219711859405,0.0211747640305086
0.95,DS02,14,10,1,0,0.963462471586651,0.96980411904394,0.00634164745728893
0.95,DS02,14,10,3.16227766016838,0,0.929500697260344,0.936526213896318,0.00702551663597362
0.95,DS02,14,10,10,0,0.89057873676479,0.902886717147737,0.0123079803829474
0.95,DS02,14,10,31.6227766016838,0,0.869745746173598,0.882746487721029,0.0130007415474303
0.95,DS02,14,10,100,0,0.853743819859728,0.863438552528664,0.0096947326689365
0.95,DS02,14,10,316.227766016838,0,0.794736199393305,0.801132302239178,0.00639610284587222
0.95,DS02,14,10,1000,0,0.663008059947776,0.66511338592041,0.00210532597263435
0.95,DS02,14,100,0.001,0,0.219736329616019,0.482140323692087,0.262403994076068
0.95,DS02,14,100,0.00316227766016838,0,0.271278485645952,0.493556772424818,0.222278286778865
0.95,DS02,14,100,0.01,0,0.294853438299887,0.528700628967242,0.233847190667356
0.95,DS02,14,100,0.0316227766016838,0,0.379679213265669,0.557009144049864,0.177329930784196
0.95,DS02,14,100,0.1,0,0.59947289490612,0.715531942317507,0.116059047411387
0.95,DS02,14,100,0.316227766016838,0,0.938119326222706,0.957771583257004,0.0196522570342976
0.95,DS02,14,100,1,0,0.955467138819687,0.96438716325079,0.0089200244311024
0.95,DS02,14,100,3.16227766016838,0,0.911328614265561,0.925357729578047,0.0140291153124864
0.95,DS02,14,100,10,0,0.87990271043027,0.895643017662043,0.0157403072317728
0.95,DS02,14,100,31.6227766016838,0,0.866078897661949,0.8803850745387,0.0143061768767508
0.95,DS02,14,100,100,0,0.853078921439418,0.863029924210165,0.00995100277074679
0.95,DS02,14,100,316.227766016838,0,0.794944510396688,0.801419794160252,0.00647528376356454
0.95,DS02,14,100,1000,0,0.66311868633957,0.665313643030169,0.00219495669059899
0.95,DS02,14,1000,0.001,0,0.219736329616019,0.482140148019599,0.26240381840358
0.95,DS02,14,1000,0.00316227766016838,0,0.271278485645954,0.493552391067282,0.222273905421328
0.95,DS02,14,1000,0.01,0,0.294853438299887,0.528700425609372,0.233846987309485
0.95,DS02,14,1000,0.0316227766016838,0,0.379679213265668,0.557009084773469,0.1773298715078
0.95,DS02,14,1000,0.1,0,0.599472894906119,0.715532565918257,0.116059671012138
0.95,DS02,14,1000,0.316227766016838,0,0.938119326222706,0.957771609484719,0.019652283262013
0.95,DS02,14,1000,1,0,0.955467138819687,0.964387156335961,0.00892001751627347
0.95,DS02,14,1000,3.16227766016838,0,0.911328614265561,0.92535775762949,0.0140291433639291
0.95,DS02,14,1000,10,0,0.87990271043027,0.895643038659812,0.0157403282295422
0.95,DS02,14,1000,31.6227766016838,0,0.866078897661949,0.880385085370497,0.0143061877085479
0.95,DS02,14,1000,100,0,0.853078921439418,0.863029933693991,0.00995101225457318
0.95,DS02,14,1000,316.227766016838,0,0.794944510396687,0.801419801169914,0.00647529077322662
0.95,DS02,14,1000,1000,0,0.66311868633957,0.665313644688817,0.00219495834924666
0.95,DS02,15,1,0.001,0,-0.935637421043401,-0.492625806137177,0.443011614906224
0.95,DS02,15,1,0.00316227766016838,0,-0.935620136989338,-0.492616208813886,0.443003928175451
0.95,DS02,15,1,0.01,0,-0.935565482586566,-0.492585860524126,0.44297962206244
0.95,DS02,15,1,0.0316227766016838,0,-0.935392675937333,-0.492489901916444,0.44290277402089
0.95,DS02,15,1,0.1,0,-0.934846470648872,-0.49218656521436,0.442659905434512
0.95,DS02,15,1,0.316227766016838,0,-0.450243118029018,-0.0223315033085332,0.427911614720485
0.95,DS02,15,1,1,0,0.635350973335011,0.676316036456972,0.0409650631219608
0.95,DS02,15,1,3.16227766016838,0,0.867858731372972,0.884062333930843,0.0162036025578703
0.95,DS02,15,1,10,0,0.952632904014508,0.960995027526903,0.00836212351239507
0.95,DS02,15,1,31.6227766016838,0,0.98128302052072,0.982916633791945,0.00163361327122535
0.95,DS02,15,1,100,0,0.982552128485995,0.975578572492511,-0.00697355599348404
0.95,DS02,15,1,316.227766016838,0,0.91170949812469,0.904802764317889,-0.00690673380680107
0.95,DS02,15,1,1000,0,0.738355533689595,0.736367087328094,-0.00198844636150119
0.95,DS02,15,10,0.001,0,-0.950998337743017,-0.501177421511878,0.449820916231139
0.95,DS02,15,10,0.00316227766016838,0,-0.950978013250912,-0.501166338827728,0.449811674423184
0.95,DS02,15,10,0.01,0,-0.950913745366941,-0.501131293883798,0.449782451483143
0.95,DS02,15,10,0.0316227766016838,0,-0.950710550498164,-0.50102048784343,0.449690062654734
0.95,DS02,15,10,0.1,0,-0.95006837187772,-0.500670246321669,0.449398125556051
0.95,DS02,15,10,0.316227766016838,0,-0.0708786136265327,0.0462244817213414,0.117103095347874
0.95,DS02,15,10,1,0,0.722170179403134,0.730582200456367,0.00841202105323313
0.95,DS02,15,10,3.16227766016838,0,0.91468139762713,0.911654843615099,-0.00302655401203067
0.95,DS02,15,10,10,0,0.969677330071602,0.973322746874282,0.0036454168026806
0.95,DS02,15,10,31.6227766016838,0,0.986198322384206,0.987672082158812,0.00147375977460562
0.95,DS02,15,10,100,0,0.983978180632952,0.976609396135229,-0.0073687844977236
0.95,DS02,15,10,316.227766016838,0,0.911463286942932,0.904596026318082,-0.00686726062484988
0.95,DS02,15,10,1000,0,0.738385035551912,0.73628795502315,-0.00209708052876145
0.95,DS02,15,100,0.001,0,-0.950584332058902,-0.501046359737356,0.449537972321546
0.95,DS02,15,100,0.00316227766016838,0,-0.950566632632458,-0.501036591262941,0.449530041369517
0.95,DS02,15,100,0.01,0,-0.950510664783953,-0.501005701768866,0.449504963015086
